study_id,study_name,variable,first_entry,second_entry,discrepancy,response_id_first_entry,recorded_date_first_entry,response_id_second_entry,recorded_date_second_entry,info_to_keep,comment
S012,BNW,sit6_hrs_l2_mon,NA,6.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6.5,
S012,BNW,sit6_hrs_l2_tue,NA,6.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6.5,
S012,BNW,sit6_hrs_l2_wed,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit6_hrs_l2_thu,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit6_hrs_l2_fri,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit6_hrs_l2_sat,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit6_hrs_l2_sun,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit6_hrs_l3_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l3_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l3_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l3_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l3_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l3_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l3_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l4_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l4_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l4_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l4_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l4_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l4_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_hrs_l4_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit6_end,NA,20,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,20,
S012,BNW,sit6_length,0,2,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2,
S012,BNW,sit7,NA,Childcare provider in the home,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,Childcare provider in the home,
S012,BNW,sit7_hrs_l1_mon,NA,2.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2.5,
S012,BNW,sit7_hrs_l1_tue,NA,2.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2.5,
S012,BNW,sit7_hrs_l1_wed,NA,2.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2.5,
S012,BNW,sit7_hrs_l1_thu,NA,2.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2.5,
S012,BNW,sit7_hrs_l1_fri,NA,2.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2.5,
S012,BNW,sit7_hrs_l1_sat,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit7_hrs_l1_sun,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit7_hrs_l2_mon,NA,6.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6.5,
S012,BNW,sit7_hrs_l2_tue,NA,6.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6.5,
S012,BNW,sit7_hrs_l2_wed,NA,6.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6.5,
S012,BNW,sit7_hrs_l2_thu,NA,6.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6.5,
S012,BNW,sit7_hrs_l2_fri,NA,6.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6.5,
S012,BNW,sit7_hrs_l2_sat,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit7_hrs_l2_sun,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit7_hrs_l3_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l3_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l3_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l3_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l3_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l3_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l3_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l4_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l4_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l4_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l4_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l4_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l4_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_hrs_l4_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit7_end,NA,22,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,22,
S012,BNW,sit7_length,0,2,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2,
S012,BNW,sit8,NA,At home with grandparents,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,At home with grandparents,
S012,BNW,sit8_hrs_l1_mon,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit8_hrs_l1_tue,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit8_hrs_l1_wed,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit8_hrs_l1_thu,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit8_hrs_l1_fri,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit8_hrs_l1_sat,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit8_hrs_l1_sun,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit8_hrs_l2_mon,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit8_hrs_l2_tue,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit8_hrs_l2_wed,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit8_hrs_l2_thu,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit8_hrs_l2_fri,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit8_hrs_l2_sat,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit8_hrs_l2_sun,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit8_hrs_l3_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l3_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l3_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l3_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l3_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l3_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l3_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l4_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l4_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l4_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l4_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l4_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l4_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_hrs_l4_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit8_end,NA,24,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,24,
S012,BNW,sit8_length,0,2,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,2,
S012,BNW,sit9,NA,At daycare part time,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,At daycare part time,
S012,BNW,sit9_hrs_l1_mon,NA,3,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3,
S012,BNW,sit9_hrs_l1_tue,NA,3,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3,
S012,BNW,sit9_hrs_l1_wed,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit9_hrs_l1_thu,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit9_hrs_l1_fri,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit9_hrs_l1_sat,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit9_hrs_l1_sun,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit9_hrs_l2_mon,NA,6,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6,
S012,BNW,sit9_hrs_l2_tue,NA,6,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6,
S012,BNW,sit9_hrs_l2_wed,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit9_hrs_l2_thu,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit9_hrs_l2_fri,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit9_hrs_l2_sat,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit9_hrs_l2_sun,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit9_hrs_l3_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l3_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l3_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l3_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l3_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l3_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l3_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l4_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l4_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l4_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l4_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l4_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l4_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_hrs_l4_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit9_end,NA,28,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,28,
S012,BNW,sit9_length,0,4,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,4,
S012,BNW,sit10,NA,At daycare full time,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,At daycare full time,
S012,BNW,sit10_hrs_l1_mon,NA,3,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3,
S012,BNW,sit10_hrs_l1_tue,NA,3,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3,
S012,BNW,sit10_hrs_l1_wed,NA,3,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3,
S012,BNW,sit10_hrs_l1_thu,NA,3,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3,
S012,BNW,sit10_hrs_l1_fri,NA,3,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3,
S012,BNW,sit10_hrs_l1_sat,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit10_hrs_l1_sun,NA,5.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,5.5,
S012,BNW,sit10_hrs_l2_mon,NA,6,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6,
S012,BNW,sit10_hrs_l2_tue,NA,6,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6,
S012,BNW,sit10_hrs_l2_wed,NA,6,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6,
S012,BNW,sit10_hrs_l2_thu,NA,6,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6,
S012,BNW,sit10_hrs_l2_fri,NA,6,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,6,
S012,BNW,sit10_hrs_l2_sat,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit10_hrs_l2_sun,NA,3.5,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,3.5,
S012,BNW,sit10_hrs_l3_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l3_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l3_wed,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l3_thu,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l3_fri,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l3_sat,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l3_sun,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l4_mon,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
S012,BNW,sit10_hrs_l4_tue,NA,0,CHECK,R_vDmc47AYKV47xaF,2023-03-20T13:26:09Z,R_Q06p5hWOj4o1u5r,2023-03-30T12:13:28Z,0,
