response_id,recorded_date,user_language,participation_date,researcher,baby_id,study_id,study_name,date_of_birth,child_gender,child_langs,wake_time,sleep_time,hours_nap,hrs_awake,num_sits,researcher_notes,mono_exception,baby_age,baby_fullage,num_langs,situation,start,end,length,language,lang_name,glob_est,age_acquired,total_hrs,cumu_exp,curr_exp,overall_exp,hrsperweek,cumu_hrs,multilingual,large_change
R_11dOm85zM7pT46a,2023-04-03 14:48:32,EN,2021-01-12,Tanya,57393,S123,BNW,2020-05-02,Male,English & French,07:30:00,19:30:00,1.5,10.5,3,No the date on the form so the date of month1 was used and the age was changed manually.,1,31,0y 8m 10d,2,1,0,1,1,l1,English,0.9,0,2107.5,0.905,0.905,0.93,66.5,66.5,0,0
R_11dOm85zM7pT46a,2023-04-03 14:48:32,EN,2021-01-12,Tanya,57393,S123,BNW,2020-05-02,Male,English & French,07:30:00,19:30:00,1.5,10.5,3,No the date on the form so the date of month1 was used and the age was changed manually.,1,31,0y 8m 10d,2,1,0,1,1,l2,French,0.1,0,171,0.095,0.095,0.08,7,7,0,0
R_11dOm85zM7pT46a,2023-04-03 14:48:32,EN,2021-01-12,Tanya,57393,S123,BNW,2020-05-02,Male,English & French,07:30:00,19:30:00,1.5,10.5,3,No the date on the form so the date of month1 was used and the age was changed manually.,1,31,0y 8m 10d,2,2,1,12,11,l1,English,0.9,0,2107.5,0.898,0.891,0.93,65.5,132,0,0
R_11dOm85zM7pT46a,2023-04-03 14:48:32,EN,2021-01-12,Tanya,57393,S123,BNW,2020-05-02,Male,English & French,07:30:00,19:30:00,1.5,10.5,3,No the date on the form so the date of month1 was used and the age was changed manually.,1,31,0y 8m 10d,2,2,1,12,11,l2,French,0.1,0,171,0.102,0.109,0.08,8,15,0,0
R_11dOm85zM7pT46a,2023-04-03 14:48:32,EN,2021-01-12,Tanya,57393,S123,BNW,2020-05-02,Male,English & French,07:30:00,19:30:00,1.5,10.5,3,No the date on the form so the date of month1 was used and the age was changed manually.,1,31,0y 8m 10d,2,3,12,31,19,l1,English,0.9,0,2107.5,0.914,0.946,0.93,69.5,201.5,0,0
R_11dOm85zM7pT46a,2023-04-03 14:48:32,EN,2021-01-12,Tanya,57393,S123,BNW,2020-05-02,Male,English & French,07:30:00,19:30:00,1.5,10.5,3,No the date on the form so the date of month1 was used and the age was changed manually.,1,31,0y 8m 10d,2,3,12,31,19,l2,French,0.1,0,171,0.086,0.054,0.08,4,19,0,0
R_2zAqOHynoGwH0Ar,2023-04-24 13:40:12,EN,2021-04-12,TR,57441,S124,BNW,2020-07-26,Female,French & English,09:00:00,23:00:00,1.5,12.5,3,Age changed manually to fit the last LEQ.,0,22,0y 8m 17d,2,1,0,4,4,l1,French,0.3,0,462,0.24,0.24,0.27,21,21,0,0
R_2zAqOHynoGwH0Ar,2023-04-24 13:40:12,EN,2021-04-12,TR,57441,S124,BNW,2020-07-26,Female,French & English,09:00:00,23:00:00,1.5,12.5,3,Age changed manually to fit the last LEQ.,0,22,0y 8m 17d,2,1,0,4,4,l2,English,0.7,0,1463,0.76,0.76,0.73,66.5,66.5,0,0
R_2zAqOHynoGwH0Ar,2023-04-24 13:40:12,EN,2021-04-12,TR,57441,S124,BNW,2020-07-26,Female,French & English,09:00:00,23:00:00,1.5,12.5,3,Age changed manually to fit the last LEQ.,0,22,0y 8m 17d,2,2,4,11,7,l1,French,0.3,0,462,0.24,0.24,0.27,21,42,0,0
R_2zAqOHynoGwH0Ar,2023-04-24 13:40:12,EN,2021-04-12,TR,57441,S124,BNW,2020-07-26,Female,French & English,09:00:00,23:00:00,1.5,12.5,3,Age changed manually to fit the last LEQ.,0,22,0y 8m 17d,2,2,4,11,7,l2,English,0.7,0,1463,0.76,0.76,0.73,66.5,133,0,0
R_2zAqOHynoGwH0Ar,2023-04-24 13:40:12,EN,2021-04-12,TR,57441,S124,BNW,2020-07-26,Female,French & English,09:00:00,23:00:00,1.5,12.5,3,Age changed manually to fit the last LEQ.,0,22,0y 8m 17d,2,3,11,22,11,l1,French,0.3,0,462,0.24,0.24,0.27,21,63,0,0
R_2zAqOHynoGwH0Ar,2023-04-24 13:40:12,EN,2021-04-12,TR,57441,S124,BNW,2020-07-26,Female,French & English,09:00:00,23:00:00,1.5,12.5,3,Age changed manually to fit the last LEQ.,0,22,0y 8m 17d,2,3,11,22,11,l2,English,0.7,0,1463,0.76,0.76,0.73,66.5,199.5,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,1,0,1,1,l1,English,0.4,0,1106.5,0.524,0.524,0.44,38.5,38.5,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,1,0,1,1,l2,French,0.6,0,1172,0.476,0.476,0.56,35,35,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,1,0,1,1,l3,Tamil,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,1,0,1,1,l4,Creole,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,2,1,7,6,l1,English,0.4,0,1106.5,0.667,0.81,0.44,59.5,98,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,2,1,7,6,l2,French,0.6,0,1172,0.333,0.19,0.56,14,49,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,2,1,7,6,l3,Tamil,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,2,1,7,6,l4,Creole,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,3,7,18,11,l1,English,0.4,0,1106.5,0.585,0.422,0.44,31,129,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,3,7,18,11,l2,French,0.6,0,1172,0.415,0.578,0.56,42.5,91.5,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,3,7,18,11,l3,Tamil,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,3,7,18,11,l4,Creole,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,4,18,24,6,l1,English,0.4,0,1106.5,0.561,0.49,0.44,36,165,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,4,18,24,6,l2,French,0.6,0,1172,0.439,0.51,0.56,37.5,129,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,4,18,24,6,l3,Tamil,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,4,18,24,6,l4,Creole,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,5,24,31,7,l1,English,0.4,0,1106.5,0.509,0.299,0.44,22,187,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,5,24,31,7,l2,French,0.6,0,1172,0.491,0.701,0.56,51.5,180.5,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,5,24,31,7,l3,Tamil,0,0,0,0,0,0,0,0,0,0
R_1NxZqiLhEgeKwWT,2023-04-03 13:16:00,EN,2021-12-31,TR,56800,S125,BNW,2020-08-11,Male,"English, French, Tamil, & Creole",07:00:00,19:00:00,1.5,10.5,5,Date was not provided for the last LEQ so the age was changed manually.,0,31,1y 4m 20d,4,5,24,31,7,l4,Creole,0,0,0,0,0,0,0,0,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,1,0,1,1,l1,English,0.2,0,878.5,0.5,0.5,0.27,42,42,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,1,0,1,1,l2,French,0.8,0,1641.5,0.5,0.5,0.73,42,42,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,2,1,11,10,l1,English,0.2,0,878.5,0.426,0.351,0.27,29.5,71.5,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,2,1,11,10,l2,French,0.8,0,1641.5,0.574,0.649,0.73,54.5,96.5,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,3,11,13,2,l1,English,0.2,0,878.5,0.401,0.351,0.27,29.5,101,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,3,11,13,2,l2,French,0.8,0,1641.5,0.599,0.649,0.73,54.5,151,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,4,13,14,1,l1,English,0.2,0,878.5,0.332,0.125,0.27,10.5,111.5,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,4,13,14,1,l2,French,0.8,0,1641.5,0.668,0.875,0.73,73.5,224.5,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,5,14,30,16,l1,English,0.2,0,878.5,0.336,0.351,0.27,29.5,141,0,0
R_1hGMMH5u3aUDc9y,2023-04-03 14:56:28,EN,2022-06-17,Madison,57617,S126,BNW,2020-08-04,Male,English & French,07:00:00,20:30:00,1.5,12,5,"No date for the last LEQ form so the date of month6 was used, the age was changed manually to 30m.",0,30,1y 10m 13d,2,5,14,30,16,l2,French,0.8,0,1641.5,0.664,0.649,0.73,54.5,279,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,1,0,1,1,l1,English,0.65,0,1328,1,1,0.67,63,63,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,1,0,1,1,l2,French,0.35,1,625,0,0,0.33,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,1,0,1,1,l3,Persian,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,1,0,1,1,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,2,1,10,9,l1,English,0.65,0,1328,0.722,0.444,0.67,28,91,0,1
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,2,1,10,9,l2,French,0.35,1,625,0.278,0.556,0.33,35,35,0,1
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,2,1,10,9,l3,Persian,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,2,1,10,9,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,3,10,12,2,l1,English,0.65,0,1328,0.796,0.944,0.67,59.5,150.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,3,10,12,2,l2,French,0.35,1,625,0.204,0.056,0.33,3.5,38.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,3,10,12,2,l3,Persian,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,3,10,12,2,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,4,12,13,1,l1,English,0.65,0,1328,0.744,0.587,0.67,37,187.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,4,12,13,1,l2,French,0.35,1,625,0.256,0.413,0.33,26,64.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,4,12,13,1,l3,Persian,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,4,12,13,1,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,5,13,14,1,l1,English,0.65,0,1328,0.795,1,0.67,63,250.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,5,13,14,1,l2,French,0.35,1,625,0.205,0,0.33,0,64.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,5,13,14,1,l3,Persian,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,5,13,14,1,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,6,14,24,10,l1,English,0.65,0,1328,0.813,0.905,0.67,57,307.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,6,14,24,10,l2,French,0.35,1,625,0.187,0.095,0.33,6,70.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,6,14,24,10,l3,Persian,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,6,14,24,10,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,7,24,31,7,l1,English,0.65,0,1328,0.77,0.508,0.67,32,339.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,7,24,31,7,l2,French,0.35,1,625,0.23,0.492,0.33,31,101.5,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,7,24,31,7,l3,Persian,0,0,0,0,0,0,0,0,0,0
R_09xTrmG1vwDRgGd,2023-04-03 15:06:56,EN,2022-01-11,Tanya,57438,S127,BNW,2020-08-19,Female,"English, French, Persian, & Spanish",08:00:00,19:00:00,2,9,7,NA,0,31,1y 4m 23d,4,7,24,31,7,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,1,0,5,5,l1,English,0.7,0,1001,0.875,0.875,0.7,73.5,73.5,0,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,1,0,5,5,l2,French,0.25,0,343,0.083,0.083,0.25,7,7,0,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,1,0,5,5,l3,Spanish,0.05,0,84,0.042,0.042,0.05,3.5,3.5,0,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,1,0,5,5,l4,Hebrew,0,0,0,0,0,0,0,0,0,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,2,5,6,1,l1,English,0.7,0,1001,0.771,0.667,0.7,56,129.5,2,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,2,5,6,1,l2,French,0.25,0,343,0.042,0,0.25,0,7,2,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,2,5,6,1,l3,Spanish,0.05,0,84,0.188,0.333,0.05,28,31.5,2,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,2,5,6,1,l4,Hebrew,0,0,0,0,0,0,0,0,2,0
R_3qgSpymv0SYfrDM,2023-04-24 13:53:49,EN,2022-01-05,TR,57558,S128,BNW,2020-08-20,Female,"English, French, & Spanish",07:30:00,20:00:00,0.5,12,3,"Dad also has L5: Russia (uses Sometimes, Never speaks with child, learn at 1, others Regularly guesses he speaks other languages)
Grandmother uses English and Spanish",0,17,1y 4m 16d,4,3,6,17,11,l1,English,0.7,0,1001,0.722,0.625,0.7,52.5,182,2,0
